I_uA,STP_pos_mV,STP_neg_mV,STP_sym_mV,n_pos,n_neg,file_pos,file_neg
0.0,-1.86393607603485,-1.86393607603485,0.0,40,40,STP_VGKp30.00_Ip0uA00001.dat,STP_VGKp30.00_Ip0uA00001.dat
5.0,-2.742106056555575,-1.0520834326440942,-0.03315866856498473,40,40,STP_VGKp30.00_Ip5uA00001.dat,STP_VGKp30.00_Im5uA00001.dat
10.0,-3.6453909211014253,-0.18434974422237835,-0.050934256627051866,40,40,STP_VGKp30.00_Ip10uA00001.dat,STP_VGKp30.00_Im10uA00001.dat
15.0,-4.449399532809202,0.7115584239082133,-0.004984478415644089,40,40,STP_VGKp30.00_Ip15uA00001.dat,STP_VGKp30.00_Im15uA00001.dat
20.0,-5.3658697115521505,1.592942716435343,-0.022527421523553803,40,40,STP_VGKp30.00_Ip20uA00001.dat,STP_VGKp30.00_Im20uA00001.dat
25.0,-6.20368571207958,2.4822818831373747,0.0032341615637472287,40,40,STP_VGKp30.00_Ip25uA00001.dat,STP_VGKp30.00_Im25uA00001.dat
30.0,-7.085169507997764,3.335888350473621,-0.010704502727221676,40,40,STP_VGKp30.00_Ip30uA00001.dat,STP_VGKp30.00_Im30uA00001.dat
35.0,-7.92092009098602,4.1640012758344,-0.014523331540960305,40,40,STP_VGKp30.00_Ip35uA00001.dat,STP_VGKp30.00_Im35uA00001.dat
40.0,-8.811875157212869,5.06618640519412,-0.00890829997452447,40,40,STP_VGKp30.00_Ip40uA00001.dat,STP_VGKp30.00_Im40uA00001.dat
45.0,-9.644894919556897,5.892563998082359,-0.012229384702419077,40,40,STP_VGKp30.00_Ip45uA00001.dat,STP_VGKp30.00_Im45uA00001.dat
50.0,-10.491702814654797,6.824991903569128,0.030580620492015376,40,40,STP_VGKp30.00_Ip50uA00001.dat,STP_VGKp30.00_Im50uA00001.dat
55.0,-11.380540523172762,7.642664292520485,-0.005002039291288396,40,40,STP_VGKp30.00_Ip55uA00001.dat,STP_VGKp30.00_Im55uA00001.dat
60.0,-12.247472239021826,8.468395909518163,-0.025602088716981664,40,40,STP_VGKp30.00_Ip60uA00001.dat,STP_VGKp30.00_Im60uA00001.dat
65.0,-13.08170242416436,9.350429495719725,-0.0017003881874677607,40,40,STP_VGKp30.00_Ip65uA00001.dat,STP_VGKp30.00_Im65uA00001.dat
70.0,-13.93457614366713,10.218242346183708,0.005769177293138972,40,40,STP_VGKp30.00_Ip70uA00001.dat,STP_VGKp30.00_Im70uA00001.dat
75.0,-14.742626607386464,11.095167451309788,0.04020649799651177,40,40,STP_VGKp30.00_Ip75uA00001.dat,STP_VGKp30.00_Im75uA00001.dat
